Cuntrycd,Stkcd,Stknme,Conme,,Prefix
10,601929,吉视传媒,吉视传媒股份有限公司,,shmb
10,601933,永辉超市,永辉超市股份有限公司,,shmb
10,601939,建设银行,中国建设银行股份有限公司,,shmb
10,601958,金钼股份,金堆城钼业股份有限公司,,shmb
10,601965,中国汽研,中国汽车工程研究院股份有限公司,,shmb
10,601966,玲珑轮胎,山东玲珑轮胎股份有限公司,,shmb
10,601968,宝钢包装,上海宝钢包装股份有限公司,,shmb
10,601969,海南矿业,海南矿业股份有限公司,,shmb
10,601985,中国核电,中国核能电力股份有限公司,,shmb
10,601988,中国银行,中国银行股份有限公司,,shmb
10,601989,中国重工,中国船舶重工股份有限公司,,shmb
10,601991,大唐发电,大唐国际发电股份有限公司,,shmb
10,601992,金隅股份,北京金隅股份有限公司,,shmb
10,601996,丰林集团,广西丰林木业集团股份有限公司,,shmb
10,601997,贵阳银行,贵阳银行股份有限公司,,shmb
10,601998,中信银行,中信银行股份有限公司,,shmb
10,601999,出版传媒,北方联合出版传媒(集团)股份有限公司,,shmb
10,603000,人民网,人民网股份有限公司,,shmb
10,603001,奥康国际,浙江奥康鞋业股份有限公司,,shmb
10,603002,宏昌电子,宏昌电子材料股份有限公司,,shmb
10,603003,龙宇燃油,上海龙宇燃油股份有限公司,,shmb
10,603005,晶方科技,苏州晶方半导体科技股份有限公司,,shmb
10,603006,联明股份,上海联明机械股份有限公司,,shmb
10,603007,花王股份,江苏花王园艺股份有限公司,,shmb
10,603008,喜临门,喜临门家具股份有限公司,,shmb
10,603009,北特科技,上海北特科技股份有限公司,,shmb
10,603010,万盛股份,浙江万盛股份有限公司,,shmb
10,603011,合锻智能,合肥合锻智能制造股份有限公司,,shmb
10,603012,创力集团,上海创力集团股份有限公司,,shmb
10,603015,弘讯科技,宁波弘讯科技股份有限公司,,shmb
10,603016,新宏泰,无锡新宏泰电器科技股份有限公司,,shmb
10,603017,中衡设计,中衡设计集团股份有限公司,,shmb
10,603018,设计股份,中设设计集团股份有限公司,,shmb
10,603019,中科曙光,曙光信息产业股份有限公司,,shmb
10,603020,爱普股份,爱普香料集团股份有限公司,,shmb
10,603021,山东华鹏,山东华鹏玻璃股份有限公司,,shmb
10,603022,新通联,上海新通联包装股份有限公司,,shmb
10,603023,威帝股份,哈尔滨威帝电子股份有限公司,,shmb
10,603025,大豪科技,北京大豪科技股份有限公司,,shmb
10,603026,石大胜华,山东石大胜华化工集团股份有限公司,,shmb
10,603027,千禾味业,千禾味业食品股份有限公司,,shmb
10,603028,赛福天,江苏赛福天钢索股份有限公司,,shmb
10,603029,天鹅股份,山东天鹅棉业机械股份有限公司,,shmb
10,603030,全筑股份,上海全筑建筑装饰集团股份有限公司,,shmb
10,603031,安德利,安徽安德利百货股份有限公司,,shmb
10,603066,音飞储存,南京音飞储存设备股份有限公司,,shmb
10,603069,海汽集团,海南海汽运输集团股份有限公司,,shmb
10,603077,和邦生物,四川和邦生物科技股份有限公司,,shmb
10,603085,天成自控,浙江天成自控股份有限公司,,shmb
10,603088,宁波精达,宁波精达成形装备股份有限公司,,shmb
10,603090,宏盛股份,无锡宏盛换热器制造股份有限公司,,shmb
10,603099,长白山,长白山旅游股份有限公司,,shmb
10,603100,川仪股份,重庆川仪自动化股份有限公司,,shmb
10,603101,汇嘉时代,新疆汇嘉时代百货股份有限公司,,shmb
10,603108,润达医疗,上海润达医疗科技股份有限公司,,shmb
10,603111,康尼机电,南京康尼机电股份有限公司,,shmb
10,603116,红蜻蜓,浙江红蜻蜓鞋业股份有限公司,,shmb
10,603117,万林股份,江苏万林现代物流股份有限公司,,shmb
10,603118,共进股份,深圳市共进电子股份有限公司,,shmb
10,603123,翠微股份,北京翠微大厦股份有限公司,,shmb
10,603126,中材节能,中材节能股份有限公司,,shmb
10,603128,华贸物流,港中旅华贸国际物流股份有限公司,,shmb
10,603131,上海沪工,上海沪工焊接集团股份有限公司,,shmb
10,603158,腾龙股份,常州腾龙汽车零部件股份有限公司,,shmb
10,603159,上海亚虹,上海亚虹模具股份有限公司,,shmb
10,603166,福达股份,桂林福达股份有限公司,,shmb
10,603167,渤海轮渡,渤海轮渡股份有限公司,,shmb
10,603168,莎普爱思,浙江莎普爱思药业股份有限公司,,shmb
10,603169,兰石重装,兰州兰石重型装备股份有限公司,,shmb
10,603188,亚邦股份,江苏亚邦染料股份有限公司,,shmb
10,603198,迎驾贡酒,安徽迎驾贡酒股份有限公司,,shmb
10,603199,九华旅游,安徽九华山旅游发展股份有限公司,,shmb
10,603222,济民制药,浙江济民制药股份有限公司,,shmb
10,603223,恒通股份,恒通物流股份有限公司,,shmb
10,603227,雪峰科技,新疆雪峰科技(集团)股份有限公司,,shmb
10,603268,松发股份,广东松发陶瓷股份有限公司,,shmb
10,603288,海天味业,佛山市海天调味食品股份有限公司,,shmb
10,603299,井神股份,江苏井神盐化股份有限公司,,shmb
10,603300,华铁科技,浙江华铁建筑安全科技股份有限公司,,shmb
10,603306,华懋科技,华懋(厦门)新材料科技股份有限公司,,shmb
10,603308,应流股份,安徽应流机电股份有限公司,,shmb
10,603309,维力医疗,广州维力医疗器械股份有限公司,,shmb
10,603311,金海环境,浙江金海环境技术股份有限公司,,shmb
10,603315,福鞍股份,辽宁福鞍重工股份有限公司,,shmb
10,603318,派思股份,大连派思燃气系统股份有限公司,,shmb
10,603322,超讯通信,广东超讯通信技术股份有限公司,,shmb
10,603328,依顿电子,广东依顿电子科技股份有限公司,,shmb
10,603333,明星电缆,四川明星电缆股份有限公司,,shmb
10,603338,浙江鼎力,浙江鼎力机械股份有限公司,,shmb
10,603339,四方冷链,南通四方冷链装备股份有限公司,,shmb
10,603355,莱克电气,莱克电气股份有限公司,,shmb
10,603366,日出东方,日出东方太阳能股份有限公司,,shmb
10,603368,柳州医药,广西柳州医药股份有限公司,,shmb
10,603369,今世缘,江苏今世缘酒业股份有限公司,,shmb
10,603377,东方时尚,东方时尚驾驶学校股份有限公司,,shmb
10,603398,邦宝益智,广东邦宝益智玩具股份有限公司,,shmb
10,603399,新华龙,锦州新华龙钼业股份有限公司,,shmb
10,603456,九洲药业,浙江九洲药业股份有限公司,,shmb
10,603508,思维列控,河南思维自动化设备股份有限公司,,shmb
10,603515,欧普照明,欧普照明股份有限公司,,shmb
10,603518,维格娜丝,维格娜丝时装股份有限公司,,shmb
10,603519,立霸股份,江苏立霸实业股份有限公司,,shmb
10,603520,司太立,浙江司太立制药股份有限公司,,shmb
10,603528,多伦科技,南京多伦科技股份有限公司,,shmb
10,603555,贵人鸟,贵人鸟股份有限公司,,shmb
10,603558,健盛集团,浙江健盛集团股份有限公司,,shmb
10,603566,普莱柯,普莱柯生物工程股份有限公司,,shmb
10,603567,珍宝岛,黑龙江珍宝岛药业股份有限公司,,shmb
10,603568,伟明环保,浙江伟明环保股份有限公司,,shmb
10,603569,长久物流,北京长久物流股份有限公司,,shmb
10,603588,高能环境,北京高能时代环境技术股份有限公司,,shmb
10,603589,口子窖,安徽口子酒业股份有限公司,,shmb
10,603598,引力传媒,引力传媒股份有限公司,,shmb
10,603599,广信股份,安徽广信农化股份有限公司,,shmb
10,603600,永艺股份,永艺家具股份有限公司,,shmb
10,603601,再升科技,重庆再升科技股份有限公司,,shmb
10,603606,东方电缆,宁波东方电缆股份有限公司,,shmb
10,603608,天创时尚,广州天创时尚鞋业股份有限公司,,shmb
10,603609,禾丰牧业,辽宁禾丰牧业股份有限公司,,shmb
10,603611,诺力股份,诺力机械股份有限公司,,shmb
10,603616,韩建河山,北京韩建河山管业股份有限公司,,shmb
10,603618,杭电股份,杭州电缆股份有限公司,,shmb
10,603636,南威软件,南威软件股份有限公司,,shmb
10,603658,安图生物,郑州安图生物工程股份有限公司,,shmb
10,603663,三祥新材,三祥新材股份有限公司,,shmb
10,603669,灵康药业,灵康药业集团股份有限公司,,shmb
10,603678,火炬电子,福建火炬电子科技股份有限公司,,shmb
10,603686,龙马环卫,福建龙马环卫装备股份有限公司,,shmb
10,603688,石英股份,江苏太平洋石英股份有限公司,,shmb
10,603696,安记食品,安记食品股份有限公司,,shmb
10,603698,航天工程,航天长征化学工程股份有限公司,,shmb
10,603699,纽威股份,苏州纽威阀门股份有限公司,,shmb
10,603701,德宏股份,浙江德宏汽车电子电器股份有限公司,,shmb
10,603703,盛洋科技,浙江盛洋科技股份有限公司,,shmb
10,603718,海利生物,上海海利生物技术股份有限公司,,shmb
10,603726,朗迪集团,浙江朗迪集团股份有限公司,,shmb
10,603729,龙韵股份,上海龙韵广告传播股份有限公司,,shmb
10,603737,三棵树,三棵树涂料股份有限公司,,shmb
10,603766,隆鑫通用,隆鑫通用动力股份有限公司,,shmb
10,603778,乾景园林,北京乾景园林股份有限公司,,shmb
10,603779,威龙股份,威龙葡萄酒股份有限公司,,shmb
10,603788,宁波高发,宁波高发汽车控制系统股份有限公司,,shmb
10,603789,星光农机,星光农机股份有限公司,,shmb
10,603798,康普顿,青岛康普顿科技股份有限公司,,shmb
10,603799,华友钴业,浙江华友钴业股份有限公司,,shmb
10,603800,道森股份,苏州道森钻采设备股份有限公司,,shmb
10,603806,福斯特,杭州福斯特光伏材料股份有限公司,,shmb
10,603808,歌力思,深圳歌力思服饰股份有限公司,,shmb
10,603818,曲美家居,曲美家居集团股份有限公司,,shmb
10,603822,嘉澳环保,浙江嘉澳环保科技股份有限公司,,shmb
10,603828,柯利达,苏州柯利达装饰股份有限公司,,shmb
10,603838,四通股份,广东四通集团股份有限公司,,shmb
10,603843,正平股份,正平路桥建设股份有限公司,,shmb
10,603861,白云电器,广州白云电器设备股份有限公司,,shmb
10,603866,桃李面包,沈阳桃李面包股份有限公司,,shmb
10,603868,飞科电器,上海飞科电器股份有限公司,,shmb
10,603869,北部湾旅,北部湾旅游股份有限公司,,shmb
10,603883,老百姓,老百姓大药房连锁股份有限公司,,shmb
10,603885,吉祥航空,上海吉祥航空股份有限公司,,shmb
10,603889,新澳股份,浙江新澳纺织股份有限公司,,shmb
10,603898,好莱客,广州好莱客创意家居股份有限公司,,shmb
10,603899,晨光文具,上海晨光文具股份有限公司,,shmb
10,603901,永创智能,杭州永创智能设备股份有限公司,,shmb
10,603909,合诚股份,合诚工程咨询股份有限公司,,shmb
10,603918,金桥信息,上海金桥信息股份有限公司,,shmb
10,603919,金徽酒,金徽酒股份有限公司,,shmb
10,603936,博敏电子,博敏电子股份有限公司,,shmb
10,603939,益丰药房,益丰大药房连锁股份有限公司,,shmb
10,603958,哈森股份,哈森商贸(中国)股份有限公司,,shmb
10,603959,百利科技,湖南百利工程科技股份有限公司,,shmb
10,603968,醋化股份,南通醋酸化工股份有限公司,,shmb
10,603969,银龙股份,天津银龙预应力材料股份有限公司,,shmb
10,603979,金诚信,金诚信矿业管理股份有限公司,,shmb
10,603986,兆易创新,北京兆易创新科技股份有限公司,,shmb
10,603988,中电电机,中电电机股份有限公司,,shmb
10,603989,艾华集团,湖南艾华集团股份有限公司,,shmb
10,603993,洛阳钼业,洛阳栾川钼业集团股份有限公司,,shmb
10,603996,中新科技,中新科技集团股份有限公司,,shmb
10,603997,继峰股份,宁波继峰汽车零部件股份有限公司,,shmb
10,603998,方盛制药,湖南方盛制药股份有限公司,,shmb
10,603999,读者传媒,读者出版传媒股份有限公司,,shmb
10,900901,云赛B股,云赛智联股份有限公司,,shmb
10,900902,市北B股,上海市北高新股份有限公司,,shmb
10,900903,大众B股,大众交通(集团)股份有限公司,,shmb
10,900904,神奇B股,上海神奇制药投资管理股份有限公司,,shmb
10,900905,老凤祥B,老凤祥股份有限公司,,shmb
10,900906,中毅达B,上海中毅达股份有限公司,,shmb
10,900907,鼎立B股,上海鼎立科技发展(集团)股份有限公司,,shmb
10,900908,氯碱B股,上海氯碱化工股份有限公司,,shmb
10,900909,华谊B股,上海华谊集团股份有限公司,,shmb
10,900910,海立B股,上海海立(集团)股份有限公司,,shmb
10,900911,金桥B股,上海金桥出口加工区开发股份有限公司,,shmb
10,900912,外高B股,上海外高桥集团股份有限公司,,shmb
10,900913,国新B股,山西省国新能源股份有限公司,,shmb
10,900914,锦投B股,上海锦江国际实业投资股份有限公司,,shmb
10,900915,中路B股,中路股份有限公司,,shmb
10,900916,凤凰B股,上海凤凰企业(集团)股份有限公司,,shmb
10,900917,海欣B股,上海海欣集团股份有限公司,,shmb
10,900918,耀皮B股,上海耀皮玻璃集团股份有限公司,,shmb
10,900919,绿庭B股,上海绿庭投资控股集团股份有限公司,,shmb
10,900920,上柴B股,上海柴油机股份有限公司,,shmb
10,900921,丹科B股,丹化化工科技股份有限公司,,shmb
10,900922,三毛B股,上海三毛企业(集团)股份有限公司,,shmb
10,900923,百联B股,上海百联集团股份有限公司,,shmb
10,900924,上工B股,上工申贝(集团)股份有限公司,,shmb
10,900925,机电B股,上海机电股份有限公司,,shmb
10,900926,宝信B股,上海宝信软件股份有限公司,,shmb
10,900927,物贸B股,上海物资贸易股份有限公司,,shmb
10,900928,临港B股,上海临港控股股份有限公司,,shmb
10,900929,锦旅B股,上海锦江国际旅游股份有限公司,,shmb
10,900930,沪普天B,上海邮电通信设备股份有限公司,,shmb
10,900931,PT 水仙B,上海水仙电器股份有限公司,,shmb
10,900932,陆家B股,上海陆家嘴金融贸易区开发股份有限公司,,shmb
10,900933,华新B股,华新水泥股份有限公司,,shmb
10,900934,锦江B股,上海锦江国际酒店发展股份有限公司,,shmb
10,900935,阳晨B股,上海阳晨投资股份有限公司,,shmb
10,900936,鄂资B股,内蒙古鄂尔多斯资源股份有限公司,,shmb
10,900937,华电B股,华电能源股份有限公司,,shmb
10,900938,天海B,天津天海投资发展股份有限公司,,shmb
